book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
852,25899336,25899336,45424659,80,,0,"Paul Kalanithi, Abraham Verghese",2016,"When Breath Becomes Air","When Breath Becomes Air",eng,4.32,116771,165673,15933,2913,4244,18562,51535,88419,https://images.gr-assets.com/books/1492677644m/25899336.jpg,https://images.gr-assets.com/books/1492677644s/25899336.jpg
894,64216,64216,1128601,98,61020648,9780061020640,"Terry Pratchett",1989,"Guards! Guards!","Guards! Guards! (Discworld, #8)",eng,4.32,108652,119069,2610,756,1721,14830,43570,58192,https://images.gr-assets.com/books/1431127356m/64216.jpg,https://images.gr-assets.com/books/1431127356s/64216.jpg
1228,91479,91479,2183,42,451459407,9780451459400,"Jim Butcher",2003,"Death Masks","Death Masks (The Dresden Files, #5)",eng,4.32,83664,90864,2503,125,812,11099,37096,41732,https://images.gr-assets.com/books/1345557713m/91479.jpg,https://images.gr-assets.com/books/1345557713s/91479.jpg
1461,194373,194373,6328892,639,192123092,9780192123090,"Arthur Conan Doyle",1894,"The Memoirs of Sherlock Holmes","The Memoirs of Sherlock Holmes",eng,4.32,56918,65984,1399,398,1005,8433,23292,32856,https://images.gr-assets.com/books/1410716044m/194373.jpg,https://images.gr-assets.com/books/1410716044s/194373.jpg
1472,20560137,27774758,39113604,71,1595148035,9781595148030,"Sabaa Tahir",2015,"An Ember in the Ashes","An Ember in the Ashes (An Ember in the Ashes, #1)",eng,4.32,45492,94982,14542,1316,2448,10085,31685,49448,https://images.gr-assets.com/books/1417957944m/20560137.jpg,https://images.gr-assets.com/books/1417957944s/20560137.jpg
1504,144350,144350,6627896,61,399244573,9780399244580,"John Flanagan",2006,"The Battle for Skandia (Ranger's Apprentice, #4)","The Battle for Skandia (Ranger's Apprentice, #4)",en-US,4.32,60959,66668,1603,594,1365,8641,21627,34441,https://images.gr-assets.com/books/1294443954m/144350.jpg,https://images.gr-assets.com/books/1294443954s/144350.jpg
9453,71787,71787,2719920,25,143035088,9780143035080,"Jan Karon",2002,"In This Mountain (Mitford)","In This Mountain (Mitford Years, #7)",,4.32,11015,12225,328,35,149,1623,4452,5966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9466,13519844,13519844,19079965,11,1480207217,0,"Shelly Crane",2012,,"Independence (Significance, #4)",eng,4.32,14408,15662,850,136,425,2067,4714,8320,https://images.gr-assets.com/books/1498698039m/13519844.jpg,https://images.gr-assets.com/books/1498698039s/13519844.jpg
9518,6403690,6403690,6592533,28,525951369,9780525951360,"Timothy J. Keller",2009,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters","Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",eng,4.32,8783,9430,554,114,202,1048,3228,4838,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9537,8086216,8086216,12820406,16,91933684,9780091933680,"Yotam Ottolenghi",2010,Plenty,Plenty,eng,4.32,8023,9742,318,194,292,1074,2871,5311,https://images.gr-assets.com/books/1327921381m/8086216.jpg,https://images.gr-assets.com/books/1327921381s/8086216.jpg
9656,1422252,1422252,3678073,20,61229776,9780061229770,"Lynsay Sands",2008,"Vampire, Interrupted","Vampire, Interrupted (Argeneau #9)",eng,4.32,15899,16784,441,75,339,2384,5254,8732,https://images.gr-assets.com/books/1410758592m/1422252.jpg,https://images.gr-assets.com/books/1410758592s/1422252.jpg
9994,4769651,4769651,4834466,2,810983559,9780810983560,"Michael Buckley, Peter Ferguson",2009,"The Everafter War (The Sisters Grimm, #7)","The Everafter War (The Sisters Grimm, #7)",eng,4.32,12493,12965,455,110,289,1745,3989,6832,https://images.gr-assets.com/books/1388278230m/4769651.jpg,https://images.gr-assets.com/books/1388278230s/4769651.jpg
2269,43916,43916,2960376,39,586217835,9780586217830,"Raymond E. Feist",1982,Magician,"Magician (The Riftwar Saga, #1-2)",eng,4.32,43964,47819,1118,423,1391,5933,14567,25505,https://images.gr-assets.com/books/1472201148m/43916.jpg,https://images.gr-assets.com/books/1472201148s/43916.jpg
2382,45109,45109,2960727,52,553582453,9780553582450,"Robin Hobb",2002,"The Golden Fool","Golden Fool (Tawny Man, #2)",eng,4.32,43700,48376,823,164,776,5853,18214,23369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2541,1335184,1335184,1324719,3,307001040,9780307001050,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",1960,"Peter Pan (Little Golden Book)","Peter Pan (A Little Golden Book)",eng,4.32,38907,38911,76,508,1199,6020,8775,22409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2558,17378508,17378508,24170141,25,545424968,9780545424970,"Maggie Stiefvater",2014,"Blue Lily, Lily Blue","Blue Lily, Lily Blue (The Raven Cycle, #3)",eng,4.32,56637,62547,8312,316,1095,7286,23370,30480,https://images.gr-assets.com/books/1477103826m/17378508.jpg,https://images.gr-assets.com/books/1477103826s/17378508.jpg
2623,13836,13836,1171314,42,1416903437,9781416903440,"Tamora Pierce",1992,"Wild Magic (Immortals, #1)","Wild Magic (Immortals, #1)",en-US,4.32,52165,56178,1473,305,1163,7675,17873,29162,https://images.gr-assets.com/books/1166573613m/13836.jpg,https://images.gr-assets.com/books/1166573613s/13836.jpg
2835,937249,937249,978952,48,671047345,9780671047340,"Vince Flynn",2001,"Separation of Power","Separation of Power (Mitch Rapp, #5)",en-US,4.32,30081,33186,709,127,462,4008,12628,15961,https://images.gr-assets.com/books/1314830847m/937249.jpg,https://images.gr-assets.com/books/1314830847s/937249.jpg
2880,17383994,17383994,27356672,26,62278789,9780062278780,"Veronica Roth",2013,,"Divergent Series Complete Box Set (Divergent, #1-3)",en-US,4.32,19325,33374,1149,343,1024,4407,9425,18175,https://images.gr-assets.com/books/1372682053m/17383994.jpg,https://images.gr-assets.com/books/1372682053s/17383994.jpg
3078,240130,240130,844184,42,920236162,9780920236160,"Robert Munsch, Michael Martchenko",1980,"The Paper Bag Princess","The Paper Bag Princess",en-GB,4.32,38040,39765,1562,471,1173,5354,11071,21696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3177,13834,13834,1112038,29,141690817X,9781416908170,"Tamora Pierce",1996,"The Realms of the Gods (Immortals, #4)","The Realms of the Gods (Immortals, #4)",en-US,4.32,41233,44104,677,233,1026,6329,13418,23098,https://images.gr-assets.com/books/1262375414m/13834.jpg,https://images.gr-assets.com/books/1262375414s/13834.jpg
3190,3313418,3313418,3351033,39,1416599398,9781416599400,"Vince Flynn",2008,"Extreme Measures","Extreme Measures (Mitch Rapp, #11)",eng,4.32,32211,35081,826,326,666,4119,12351,17619,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3199,13612739,13612739,19212100,18,,0,"C.J. Roberts",2012,,"Seduced in the Dark (The Dark Duet, #2)",en-GB,4.32,45712,46346,3977,951,1552,5249,12538,26056,https://images.gr-assets.com/books/1335114363m/13612739.jpg,https://images.gr-assets.com/books/1335114363s/13612739.jpg
3441,17378527,17378527,24170172,24,545424984,9780545424980,"Maggie Stiefvater",2016,"The Raven King","The Raven King (The Raven Cycle, #4)",eng,4.32,42427,46455,9014,363,1331,5848,14677,24236,https://images.gr-assets.com/books/1477103790m/17378527.jpg,https://images.gr-assets.com/books/1477103790s/17378527.jpg
3575,1728744,1728744,1726198,1,1579731813,9781579731820,"A.L. Singer, Walt Disney Company",1974,"Sleeping Beauty","Sleeping Beauty (Disney Princess, 5)",eng,4.32,27469,27468,69,360,986,4330,5656,16136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3576,13638570,13638570,19251641,26,,0,"Rebecca Donovan",2013,"Out of Breath (Breathing, #3)","Out of Breath (Breathing, #3)",en,4.32,39310,40753,3626,421,1170,5095,12521,21546,https://images.gr-assets.com/books/1367613888m/13638570.jpg,https://images.gr-assets.com/books/1367613888s/13638570.jpg
3601,55398,55398,836472,39,765348810,9780765348810,"Steven Erikson",2004,"House of Chains","House of Chains (The Malazan Book of the Fallen, #4)",eng,4.32,25023,27910,758,174,528,3188,10383,13637,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3689,498641,498641,2133549,233,883681056,630809681058,"Brother Lawrence",1691,"The Practice of the Presence of God","The Practice of the Presence of God",,4.32,23889,26303,715,317,691,3562,7427,14306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3770,23395680,23395680,26653661,37,553499114,9780553499120,"Amie Kaufman, Jay Kristoff",2015,Illuminae,"Illuminae (The Illuminae Files, #1)",eng,4.32,44500,49187,13008,879,1732,5262,14328,26986,https://images.gr-assets.com/books/1443433956m/23395680.jpg,https://images.gr-assets.com/books/1443433956s/23395680.jpg
3902,1611656,1611656,1605350,31,141654707X,9781416547080,"Kresley Cole",2008,"Dark Needs at Night's Edge","Dark Needs at Night's Edge (Immortals After Dark #5)",eng,4.32,36250,38554,1199,181,824,5181,12532,19836,https://images.gr-assets.com/books/1357613946m/1611656.jpg,https://images.gr-assets.com/books/1357613946s/1611656.jpg
3972,356373,356373,346544,5,,0,"Henry T. Blackaby, Claude V. King, Richard Blackaby",1976,"Experiencing God : Knowing and Doing His Will - Workbook","Experiencing God: Knowing and Doing the Will of God, Workbook",,4.32,21778,22050,224,326,726,2935,5734,12329,https://images.gr-assets.com/books/1293504214m/356373.jpg,https://images.gr-assets.com/books/1293504214s/356373.jpg
4061,744615,744615,730764,24,1932664491,9781932664490,"Bryan Lee O'Malley, Steve Buccellato",2007,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together","Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",,4.32,27532,28873,808,137,463,3629,10445,14199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4163,824062,824062,2296068,45,800793013,9780800793010,"Brother Andrew, Elizabeth Sherrill, John Sherrill",1964,"God's Smuggler","God's Smuggler",eng,4.32,22970,23589,603,305,537,3086,6974,12687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4297,93000,93000,89666,2,1423409450,9781423409460,"Harry Gregson-Williams",2006,"The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)","Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",,4.32,17866,17876,187,243,369,2523,5045,9696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4301,76889,76889,1140,8,802130720,9780802130720,"E.E. Cummings",1954,"100 Selected Poems by e. e. Cummings","100 Selected Poems",en-US,4.32,22346,22638,387,281,520,2902,6855,12080,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4310,68526,68526,891853,69,60888628,9780060888630,"Bernard Cornwell",2006,"The Lords of the North","Lords of the North (The Saxon Stories, #3)",en-US,4.32,20296,24501,811,43,222,2766,10393,11077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6227,25142924,25142924,44611588,37,62294415,9780062294420,"Mitch Albom",2012,"The Magic Strings of Frankie Presto","The Magic Strings of Frankie Presto",eng,4.32,15701,18828,3031,336,520,2038,5873,10061,https://images.gr-assets.com/books/1426364478m/25142924.jpg,https://images.gr-assets.com/books/1426364478s/25142924.jpg
6356,13337715,13337715,21855986,47,7466064,9780007466060,"George R.R. Martin",2011,"A Dance With Dragons: Part 1 Dreams and Dust","A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",en-GB,4.32,11636,17095,721,63,257,2116,6372,8287,https://images.gr-assets.com/books/1331401651m/13337715.jpg,https://images.gr-assets.com/books/1331401651s/13337715.jpg
6435,16884,16884,105195,18,684813785,9780684813780,"Richard Rhodes",1986,"The Making of the Atomic Bomb","The Making of the Atomic Bomb",eng,4.32,12201,13304,667,155,390,1672,3900,7187,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6459,9394010,9394010,13277173,32,373775490,9780373775490,"Gena Showalter",2011,"The Darkest Secret (Lords of the Underworld, #7)","The Darkest Secret (Lords of the Underworld #7)",eng,4.32,23247,24612,946,130,530,3257,8077,12618,https://images.gr-assets.com/books/1288316327m/9394010.jpg,https://images.gr-assets.com/books/1288316327s/9394010.jpg
6624,10549501,10549501,14412686,21,451234871,9780451234870,"Rachel Caine",2011,"Last Breath","Last Breath (The Morganville Vampires, #11)",eng,4.32,19963,21799,1224,190,482,3024,6600,11503,https://images.gr-assets.com/books/1327900044m/10549501.jpg,https://images.gr-assets.com/books/1327900044s/10549501.jpg
6648,133906,133906,129000,6,679764089,9780679764080,"Langston Hughes",1994,"The Collected Poems of Langston Hughes","The Collected Poems",,4.32,13835,14019,185,93,267,1901,4572,7186,https://images.gr-assets.com/books/1367492866m/133906.jpg,https://images.gr-assets.com/books/1367492866s/133906.jpg
6815,24488476,24488476,42670459,38,,0,"Pittacus Lore",2015,,"The Fate of Ten (Lorien Legacies, #6)",eng,4.32,16819,18917,1917,91,335,2426,6684,9381,https://images.gr-assets.com/books/1429799057m/24488476.jpg,https://images.gr-assets.com/books/1429799057s/24488476.jpg
7278,3276637,3276637,3312922,48,7201788,9780007201780,"Conn Iggulden",2008,"Bones of the Hills","Bones of the Hills (Conqueror, #3)",eng,4.32,11461,13094,390,48,151,1530,5138,6227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7328,7685763,7685763,10338572,35,399156879,9780399156880,"J.D. Robb",2010,"Indulgence in Death","Indulgence in Death (In Death, #31)",eng,4.32,16464,18990,834,76,256,2549,6746,9363,https://images.gr-assets.com/books/1292915498m/7685763.jpg,https://images.gr-assets.com/books/1292915498s/7685763.jpg
7335,845403,845403,94898,30,688040454,9780688040450,"John Steptoe",1986,"Mufaro's Beautiful Daughters: An African Tale","Mufaro's Beautiful Daughters: An African Tale",en-US,4.32,16479,16695,697,174,392,2331,4824,8974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7413,22471294,22471294,41912642,22,,0,"Alessandra Torre",2014,"Black Lies","Black Lies",eng,4.32,18741,22823,3805,351,692,2697,6579,12504,https://images.gr-assets.com/books/1407450110m/22471294.jpg,https://images.gr-assets.com/books/1407450110s/22471294.jpg
7439,820480,820480,2831944,46,1405092726,9781405092720,"C.J. Sansom",2008,Revelation,"Revelation (Matthew Shardlake, #4)",eng,4.32,11868,14266,752,48,209,1613,5696,6700,https://images.gr-assets.com/books/1327170369m/820480.jpg,https://images.gr-assets.com/books/1327170369s/820480.jpg
7481,821003,821003,3355608,63,525444459,9780525444460,"A.A. Milne, Ernest H. Shepard",1924,"When We Were Very Young","When We Were Very Young (Winnie-the-Pooh, #3)",en-US,4.32,17922,18677,343,145,472,2823,5139,10098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6325,238141,238141,230675,50,425210731,9780425210730,"J.D. Robb",2006,"Memory in Death ","Memory in Death (In Death, #22)",eng,4.31,19613,21497,546,62,286,3001,7654,10494,https://images.gr-assets.com/books/1299457743m/238141.jpg,https://images.gr-assets.com/books/1299457743s/238141.jpg
6346,111021,111021,106944,33,006074457X,9780060744570,"Erin Hunter",2005,Dawn,"Dawn (Warriors: The New Prophecy, #3)",en-US,4.31,19824,20726,429,148,626,3130,5591,11231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6596,17563080,17563080,24495476,21,,0,"Anne Bishop",2014,"Murder of Crows","Murder of Crows (The Others, #2)",eng,4.31,22994,24694,2235,127,487,2975,9238,11867,https://images.gr-assets.com/books/1371752568m/17563080.jpg,https://images.gr-assets.com/books/1371752568s/17563080.jpg
6641,7405450,7405450,9315103,9,1849234752,9781849234760,"Kristen Ashley",2009,"Rock Chick Rescue","Rock Chick Rescue (Rock Chick, #2)",eng,4.31,26661,29670,1792,133,645,3783,10444,14665,https://images.gr-assets.com/books/1416398897m/7405450.jpg,https://images.gr-assets.com/books/1416398897s/7405450.jpg
6650,61905,61905,3036422,50,743468414,9780743468410,"Lois McMaster Bujold",1991,,"Barrayar (Vorkosigan Saga, #7)",eng,4.31,17549,19234,658,91,320,2439,7098,9286,https://images.gr-assets.com/books/1397151220m/61905.jpg,https://images.gr-assets.com/books/1397151220s/61905.jpg
6654,537375,537375,277716,34,375404031,9780375404030,"Caroline Alexander",1998,"The Endurance: Shackleton's legendary Antarctic expedition","The Endurance: Shackleton's Legendary Antarctic Expedition",eng,4.31,14529,14772,400,189,266,1779,5102,7436,https://images.gr-assets.com/books/1320487170m/537375.jpg,https://images.gr-assets.com/books/1320487170s/537375.jpg
